label,variant_a,variant_b,auc_a,auc_b,delta,p_value,p_value_adj,p_value_delong,ci_low,ci_high,n_pos,n_neg
label_27,classifier_true_12_2hr,baseline_12_2hr,0.43453001638611655,0.4559250707582303,-0.021395054372113753,0.6,0.0,nan,-0.11894179775080307,0.045649744572158375,14,1918
label_27,classifier_true_12_2hr,hybrid_12_2hr,0.43453001638611655,0.49124832414717706,-0.056718307761060516,0.2,0.0,nan,-0.16961959641947466,0.022624945873466994,14,1918
label_27,classifier_true_12_2hr,physics_12_2hr,0.43453001638611655,0.4559250707582303,-0.021395054372113753,0.6,0.0,nan,-0.11894179775080307,0.045649744572158375,14,1918
label_27,baseline_12_2hr,hybrid_12_2hr,0.4559250707582303,0.49124832414717706,-0.03532325338894676,0.0,0.0,nan,-0.0551186094757372,-0.016659637525579044,14,1918
label_27,baseline_12_2hr,physics_12_2hr,0.4559250707582303,0.4559250707582303,0.0,0.0,0.0,nan,0.0,0.0,14,1918
label_27,hybrid_12_2hr,physics_12_2hr,0.49124832414717706,0.4559250707582303,0.03532325338894676,0.0,0.0,nan,0.016659637525579044,0.0551186094757372,14,1918
label_28,classifier_true_12_2hr,baseline_12_2hr,0.6079604578563997,0.5452393340270553,0.06272112382934447,0.0,0.0,nan,0.04551633088791784,0.1393370292245876,10,1922
label_28,classifier_true_12_2hr,hybrid_12_2hr,0.6079604578563997,0.5012747138397503,0.10668574401664943,0.0,0.0,nan,0.07386603800246937,0.20162434209236196,10,1922
label_28,classifier_true_12_2hr,physics_12_2hr,0.6079604578563997,0.5452393340270553,0.06272112382934447,0.0,0.0,nan,0.04551633088791784,0.1393370292245876,10,1922
label_28,baseline_12_2hr,hybrid_12_2hr,0.5452393340270553,0.5012747138397503,0.04396462018730496,0.0,0.0,nan,0.0157168372853418,0.07126455605991641,10,1922
label_28,baseline_12_2hr,physics_12_2hr,0.5452393340270553,0.5452393340270553,0.0,0.0,0.0,nan,0.0,0.0,10,1922
label_28,hybrid_12_2hr,physics_12_2hr,0.5012747138397503,0.5452393340270553,-0.04396462018730496,0.0,0.0,nan,-0.07126455605991641,-0.015716837285341796,10,1922
label_29,classifier_true_12_2hr,baseline_12_2hr,0.482963418673986,0.5076191377596895,-0.024655719085703465,0.8,0.0,nan,-0.18059807216036325,0.09750246279733782,11,1921
label_29,classifier_true_12_2hr,hybrid_12_2hr,0.482963418673986,0.47233921726373573,0.010624201410250278,0.8,0.0,nan,-0.1044310060714117,0.18446528932896078,11,1921
label_29,classifier_true_12_2hr,physics_12_2hr,0.482963418673986,0.5076191377596895,-0.024655719085703465,0.8,0.0,nan,-0.18059807216036325,0.09750246279733782,11,1921
label_29,baseline_12_2hr,hybrid_12_2hr,0.5076191377596895,0.47233921726373573,0.03527992049595374,0.0,0.0,nan,0.013359211504134806,0.0976643763668502,11,1921
label_29,baseline_12_2hr,physics_12_2hr,0.5076191377596895,0.5076191377596895,0.0,0.0,0.0,nan,0.0,0.0,11,1921
label_29,hybrid_12_2hr,physics_12_2hr,0.47233921726373573,0.5076191377596895,-0.03527992049595374,0.0,0.0,nan,-0.0976643763668502,-0.013359211504134801,11,1921
